symbol,date,volume_ratio_5d,volume_spike,volume_trend_10d,relative_volume,volume_acceleration,dark_pool_ratio,rsi_14,macd_signal,macd_histogram,bollinger_position,stochastic_k,adx_14,atr_14,ema_20_distance,sma_50_distance,williams_r,price_momentum_5d,price_momentum_10d,price_momentum_20d,price_acceleration,gap_percent,intraday_volatility,overnight_return,week_high_distance,put_call_ratio,put_call_ratio_change,unusual_options_activity,options_iv_rank,gamma_exposure,max_pain_distance,options_volume_ratio,institutional_net_flow,block_trade_volume,insider_buying_ratio,ownership_change_30d,news_sentiment_delta,social_momentum,analyst_target_distance,earnings_surprise_impact,sector_momentum_5d,spy_momentum_5d,vix_level,correlation_to_spy_20d,finbert_positive,finbert_neutral,finbert_negative,label
ADBE,2024-08-15,1.1039171252832631,0,-73461.8181818182,0.9883118000552484,-301951.8181818183,0,54.88576142258553,1.035301815277978,1.035301815277978,0.8432431350883387,87.38301098987671,25,15.542842320033484,0.0320094441565633,0.0417660961122388,-12.61698901012329,0.0451116161562676,0.014183489286258,-0.0048307489617391,0.0309281268700096,0.0100039360378583,0.0223957902434431,0.0100039360378583,0.1317509233928221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.3477453887462616,0.0331642255187034,0.6190903782844543,NEUTRAL
JPM,2024-11-15,1.1743883266689368,0,-183199.99999999936,1.2650410879168852,-1014659.999999998,0,67.17526463971382,1.2664044035857644,1.2664044035857644,0.9033617274892866,90.66936450071172,25,6.044763863666694,0.0573925551920465,0.1201793010258409,-9.33063549928828,0.0351506421505927,0.1003407599129682,0.0884766169117943,-0.0651901177623754,-0.0016951313237124,0.0205416686704385,-0.0016951313237124,0.0108468756412379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2643231749534607,0.0334369838237762,0.7022398114204407,NEUTRAL
WFC,2023-02-15,0.7795859351877459,0,-400335.1515151512,0.7021432740448156,709744.8484848503,0,74.55107999859439,0.0474491999856001,0.0474491999856001,0.7173324822745917,73.79813464238691,25,0.8824329423940901,0.0289842614212458,0.0958953180154985,-26.20186535761309,-0.0058029930515548,0.0199870984961918,0.1128632067639492,-0.0257900915477466,-0.0119587753142875,0.0116860930716115,-0.0119587753142875,0.1707896582292021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0271735303103923,0.9629210233688354,0.0099054332822561,DOWN
XOM,2023-08-15,0.9595967397292718,0,28186.0606060605,0.9478123446493254,1316566.0606060603,0,61.94391387609852,0.4664564820351025,0.4664564820351025,0.706913973214087,68.99097831606527,25,2.2185980116721313,0.0134759869608534,0.0314007080170853,-31.009021683934733,0.012221487350416,0.0227596427597633,0.0805253590091374,-0.0105381554093473,-0.0023422912302365,0.0260948026153358,-0.0023422912302365,0.0827813793431348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.4685400128364563,0.1753586679697036,0.3561012744903564,NEUTRAL
CRM,2023-09-15,1.85221076328452,0,140890.90909090915,1.75069466768243,-992799.09090909,0,57.97637717273588,0.1123930224967273,0.1123930224967273,0.4606760812672091,36.32684566990982,25,4.716106527711195,-0.0131470862379719,-0.0155541136159513,-63.67315433009018,-0.0451593481827201,-0.0309311297090532,0.0528355314381907,-0.0142282184736669,0.0004112276069934,0.0261799052194025,0.0004112276069934,0.0991100955075011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0426241941750049,0.942198932170868,0.0151768438518047,DOWN
AMGN,2023-03-15,1.1152184418750586,0,136324.24242424243,1.281476953679434,-191285.75757575745,0,46.3752288101432,0.7632431335446039,0.7632431335446039,0.5657444301489184,80.0332372602349,25,4.192328633408526,0.0014020352317583,-0.0467852271063216,-19.966762739765105,0.0283236667549711,-0.0054618647139954,-0.0254326480516547,0.0337855314689665,-0.0007808049699391,0.030468769350814,-0.0007808049699391,0.195726956577632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1815778911113739,0.0654350742697715,0.7529870271682739,NEUTRAL
TSLA,2024-11-15,0.7872675695592138,0,4198303.030303032,1.014472101580623,26914553.03030304,0,66.28797938283422,5.627336504791632,5.627336504791632,0.7795766007283155,68.33666471642302,25,18.795000348772323,0.1226279580789019,0.2712062657378311,-31.663335283576977,-0.0015565655877588,0.2881356202273766,0.453194407138652,-0.2896921858151354,-0.0019602331959627,0.0497794091202719,-0.0019602331959627,0.1057328013576679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0371590182185173,0.9504976868629456,0.0123432334512472,UP
WMT,2023-03-15,1.354608206758507,0,1740445.4545454544,1.5105531514478443,-2350834.545454545,0,38.83305904357103,-0.0803421442648153,-0.0803421442648153,0.3712789191944521,50.713781388211025,25,0.669793719599585,-0.004602074128278,-0.0196121207286212,-49.286218611788975,0.0111512278643017,-0.003639010373783,-0.0402092095690538,0.0147902382380847,-0.0087618217652556,0.0226459084049657,-0.0087618217652556,0.1211757196868433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.131574347615242,0.5035935640335083,0.3648320734500885,NEUTRAL
TXN,2023-08-15,0.7846193868566397,0,-108796.3636363636,0.622708557497985,-48526.3636363633,0,38.3294972598249,-0.8159616452546892,-0.8159616452546892,0.253132360925153,23.35642936162628,25,3.4300157698333913,-0.0237474596416339,-0.0366652811832009,-76.64357063837372,0.0085768453656067,-0.0572405718987133,-0.0780620479805372,0.0658174172643201,-0.0041643520909436,0.014961468345406,-0.0041643520909436,0.0998215014808634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2318659573793411,0.3638822436332702,0.4042518436908722,NEUTRAL
ZTS,2023-08-15,0.5744119334480781,0,-90619.39393939386,0.4295953985406972,262750.6060606062,0,45.27677394338891,0.1089081753243919,0.1089081753243919,0.6575120254024285,67.08004271811507,25,4.428757882062009,0.0257782959055195,0.0787939911270477,-32.919957281884926,-0.0007924953377659,0.019621442743795,0.1080544746903944,-0.020413938081561,-0.0026364472048075,0.0118953215575113,-0.0026364472048075,0.0299502196540577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0302448868751525,0.9593268036842346,0.0104283206164836,DOWN
DUK,2023-08-15,0.9338860321124988,0,-32793.939393939385,0.9487409113200708,206616.0606060605,0,35.451912225335846,-0.0585816912646788,-0.0585816912646788,0.2993017817622774,36.9500354159732,25,1.5307295634943014,-0.0093961424016392,-0.0028419335139125,-63.0499645840268,-0.0074894758218351,-0.0077050066605147,0.005829947859822,0.0002155308386796,-0.0078673977274328,0.0105366201002312,-0.0078673977274328,0.1705038305980941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0287862792611122,0.9609754085540771,0.0102383038029074,NEUTRAL
V,2024-02-15,1.0583367992469848,0,-24031.515151515097,0.8516972553427056,-121551.515151515,0,70.26856015400134,-0.1226613610297726,-0.1226613610297726,0.9850743108071868,99.06091223158384,25,4.024956672241627,0.0256464851886604,0.0580414834363116,-0.939087768416174,0.0188558619550931,0.0160764167520761,0.049839460129573,0.0027794452030169,0.0003242836419286,0.012821889561867,0.0003242836419286,0.0004979515270731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2389085739850998,0.367057740688324,0.3940337300300598,NEUTRAL
HON,2024-05-15,0.9859320997207054,0,12992.1212121212,0.9340365893247976,10232.121212121294,0,79.74297086292687,1.2561709972770478,1.2561709972770478,1.0021490732405496,90.00613615948569,25,2.9851614608563204,0.0328745017222743,0.0362333370936266,-9.99386384051431,0.0353951024355545,0.0499744137244331,0.0772221665348364,-0.0145793112888785,0.005708406165602,0.0126241713201357,0.005708406165602,0.0210004725048677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.130652904510498,0.0244447086006402,0.8449023365974426,DOWN
ORCL,2024-08-15,0.9680895783192114,0,-643032.7272727272,0.7296851921168341,-307572.7272727269,0,46.79010324663459,0.220217533508394,0.220217533508394,0.5920907443847401,70.75942012953297,25,3.686423880177245,0.0157905135481014,-0.0014407195752122,-29.24057987046703,0.0618018521031491,-0.0042179577944088,-0.0079693842672129,0.0660198098975579,0.0098082289972456,0.011173584029319,0.0098082289972456,0.0658982045039183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2089007943868637,0.0285291709005832,0.7625700831413269,NEUTRAL
ELV,2024-03-15,1.4270053528749482,0,18592.727272727258,1.4873565939750168,-119577.2727272726,0,59.66287196622505,0.1437194863468711,0.1437194863468711,0.892059417181522,98.17628026402171,25,7.981371760754935,0.0175521278410243,0.0397513243454916,-1.82371973597828,0.0201006499407392,0.0313201303872203,0.0116192199774149,-0.0112194804464811,-0.0199973822680289,0.0262611220583617,-0.0199973822680289,0.0036154530161363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1331225931644439,0.0255592800676822,0.8413181304931641,NEUTRAL
LLY,2024-07-15,0.933901902092143,0,-116551.51515151492,0.8554522523306695,-68271.51515151492,0,75.53088712551823,0.9116614815495332,0.9116614815495332,0.9669824325401042,82.14617570198938,25,18.121619437297927,0.046065958356118,0.1235678929295785,-17.85382429801062,0.0353595516940219,0.0497912163598486,0.0759965470693282,-0.0144316646658266,0.0082244230752856,0.0188349179047797,0.0082244230752856,0.0161887527259232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1623720675706863,0.0286959148943424,0.8089320063591003,DOWN
ORCL,2023-05-15,0.8274522655921227,0,-188260.60606060617,0.7419143986022217,283759.3939393937,0,70.72521623419827,0.0225187876866534,0.0225187876866534,0.8092568960658203,85.01075546665862,25,1.2008369619951142,0.0163088893384209,0.0559588323628865,-14.989244533341385,0.0048558430211456,0.0251922267972433,0.0174703372939939,-0.0203363837760977,0.000204382021794,0.0092980076343833,0.000204382021794,0.0071457426989006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1958921700716018,0.6523632407188416,0.1517445743083953,NEUTRAL
INTU,2024-03-15,2.1333821614583335,1,111909.69696969698,2.33156071077841,-311290.30303030286,0,33.66299242706759,-3.570073732758724,-3.570073732758724,-0.1472157460456271,8.96546070510738,25,14.99051023231503,-0.038309893334065,-0.0214942922688594,-91.0345392948926,-0.0402158828181363,-0.0615136700690076,-0.0583488984427842,0.0212977872508712,-0.0069995443104119,0.0433159652289945,-0.0069995443104119,0.0677932790798743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0275475513190031,0.960066854953766,0.0123855974525213,UP
AVGO,2023-02-15,0.7048225578784747,0,-690496.9696969694,0.6356357986794131,886703.030303029,0,54.46260601147174,-0.0803773610705773,-0.0803773610705773,0.775821216321263,74.97977240939535,25,1.238070342545689,0.0234925742198964,0.0635603556976694,-25.02022759060464,0.0099382749262462,0.0081956588265577,0.0581587253863138,0.0017426160996885,-0.0057279299518585,0.0193367550906581,-0.0057279299518585,0.0345396942521322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2599980235099792,0.4767973721027374,0.2632045745849609,DOWN
BSX,2024-11-15,1.7895302135520166,0,161068.48484848486,1.390226517734048,-1084621.515151515,0,63.71462837387647,0.124544102321796,0.124544102321796,0.5920592585954666,73.32558647641936,25,1.6557137625558036,0.0042348176387442,0.020295639513178,-26.674413523580633,-0.0142776446031781,0.0403013035935979,-0.0122629934687982,-0.0545789481967761,-0.0053658364077962,0.020546382680154,-0.0053658364077962,0.0258679183543746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0264729559421539,0.963983416557312,0.0095436330884695,UP
QCOM,2023-08-15,1.0381485773924015,0,-1510250.3030303025,0.679224721493151,-1981770.3030303025,0,31.980136677461104,-1.6333473655307251,-1.6333473655307251,0.0696674104555783,1.2980937147332563,25,3.745935465502417,-0.0654210589487744,-0.0704241054572337,-98.70190628526674,-0.0508245022291968,-0.1544518462986283,-0.0909980198663551,0.1036273440694314,-0.0059638124317274,0.0186165579541859,-0.0059638124317274,0.2511754247399168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0292013641446828,0.9587518572807312,0.0120467916131019,DOWN
MSFT,2024-07-15,0.8082049374805362,0,388092.1212121208,0.8075601518813492,1130832.1212121209,0,55.2830527443768,-1.4010133149681785,-1.4010133149681785,0.4953318347203078,36.58013570118982,25,7.117219175912928,0.0037743307924853,0.0454456176927166,-63.41986429881018,-0.0263383002262195,0.0156840924329226,0.0280356497505271,-0.0420223926591422,-0.0005510644174123,0.0128612778443453,-0.0005510644174123,0.030724823612387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0274713896214962,0.9587517380714417,0.0137768909335136,DOWN
T,2024-10-15,1.2076796688361215,0,669655.1515151513,1.143483245316838,-1923154.848484845,0,55.274414861961354,-0.1019180609284491,-0.1019180609284491,0.531850304693616,43.97248423592995,25,0.2971785445504838,0.0067557530276756,0.0467320062582055,-56.02751576407005,-0.0033770637002511,-0.015536493118077,0.00028348707067,0.0121594294178258,0.0061147465018595,0.0177653613351261,0.0061147465018595,0.0247905768912738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0273585747927427,0.9630054831504822,0.0096358936280012,UP
